label,file,mean,abs_mean,std,variance,rms,peak_to_peak,peak,kurtosis,skewness,crest_factor,impulse_factor,margin_factor,spec_mean,spec_std,spec_centroid,spec_rms,spec_peak_amp,spec_peak_freq,spec_kurtosis,spec_skewness
B,12k_Drive_End_B007_0_118.mat,-1.0408340855860843e-17,0.8057730905174414,1.0,1.0,1.0,6.136698930770319,3.1587039450928813,2.718475290107733,-0.014283775503604844,3.1587039450928813,3.9200911302020076,4.616852652832088,0.015423121743917294,0.02717884924649582,2708.249872119051,0.03125000049106305,0.24158645057012063,3281.25,24.088367582483635,3.9381688716078083
B,12k_Drive_End_B007_0_118.mat,1.691355389077387e-17,0.8005335987654352,1.0,1.0,1.0,5.82169333828497,3.1340368854197345,2.783219884983077,-0.05024413074317473,3.1340368854197345,3.914934851270422,4.636941164078362,0.01566266164079854,0.02704151669876204,2665.924451126017,0.031250001520697054,0.23103100835984683,3351.5625,18.315270198138215,3.473828092121596
B,12k_Drive_End_B007_0_118.mat,-8.456776945386935e-18,0.7991079025771317,1.0,1.0,1.0,5.986690167409241,3.125049330647046,2.886997126381341,-0.08019500224411526,3.125049330647046,3.9106725394264377,4.616018297174287,0.01580178078750158,0.026960482445622,2675.1611304837556,0.03125002223610322,0.24977530469752443,3410.15625,23.873635063157238,3.908033980920567
B,12k_Drive_End_B007_0_118.mat,1.734723475976807e-18,0.7887258240773227,1.0,1.0000000000000002,1.0,7.197545355413717,3.660592589957906,3.1506121299815413,-0.02300315256382407,3.660592589957906,4.641147123894652,5.526121469212241,0.01571958851138001,0.0270084631355124,2691.329929917829,0.03125000070255108,0.19372517175615964,3445.3125,16.107902684615663,3.33891709987159
B,12k_Drive_End_B007_0_118.mat,-1.9081958235744878e-17,0.7857710076678404,0.9999999999999999,0.9999999999999998,0.9999999999999999,7.206012318878795,3.6615801833785486,3.229495843091221,0.00034351493098590095,3.661580183378549,4.659856558268901,5.5751071891282145,0.016093367089100453,0.0267874935497147,2725.312455201799,0.0312500603989904,0.21450990579183346,3363.28125,22.407172039397224,3.8852787300454685
B,12k_Drive_End_B007_0_118.mat,3.0357660829594124e-18,0.7943745790433936,1.0,1.0000000000000002,1.0,6.500751500425171,3.431888342943438,3.082541997171169,-0.03382573198150148,3.431888342943438,4.320239385147755,5.126735076297789,0.01665106825747477,0.026444385234906474,2681.081173656727,0.03125001735307075,0.19902368681353605,3292.96875,13.290024339411108,2.911795336845762
B,12k_Drive_End_B007_0_118.mat,6.5052130349130266e-18,0.7994754588492847,1.0,1.0,1.0,6.899784762878478,3.7545342323000517,3.155792584781815,-0.07419309336931779,3.7545342323000517,4.696247008887671,5.523325957453523,0.016772682397560836,0.026367411381700685,2673.9865892199005,0.031250012124498225,0.15535175800242768,3257.8125,9.90960139880428,2.6098620137130624
B,12k_Drive_End_B007_0_118.mat,4.336808689942018e-19,0.7871415255251455,1.0,1.0,1.0,6.4888794993475205,3.507285355129356,3.275253503019348,-0.04319483147749925,3.507285355129356,4.455723959918711,5.2867597687955525,0.015845824447858835,0.026934595735039132,2668.690402478938,0.031250001597477546,0.2032942372409028,3246.09375,19.42599964630973,3.625157287312636
B,12k_Drive_End_B007_0_118.mat,-3.903127820947816e-18,0.8059331152000148,1.0,1.0,1.0,5.829900701536545,3.1499826913576805,2.767966029998926,-0.04410126824361987,3.1499826913576805,3.90849145164599,4.587805452771615,0.015304195888690482,0.02724599431227635,2686.632699065673,0.03125000188582403,0.2060901410154846,3281.25,18.89348677099891,3.6798133782291114
B,12k_Drive_End_B007_0_118.mat,1.3010426069826053e-18,0.8138187494198275,1.0,1.0000000000000002,1.0,5.404731613765554,2.706087108947158,2.606977539652716,-0.03639946097992865,2.706087108947158,3.3251717423275533,3.884718579580188,0.01627966215009894,0.026674627279385094,2642.431050045869,0.031250010243445994,0.18414813272447447,3351.5625,14.697484331711415,3.189946914850413
B,12k_Drive_End_B007_0_118.mat,-1.5178830414797062e-17,0.7999936585190307,1.0,1.0,1.0,6.069488809721786,3.2403563790359518,2.8416467451831244,-0.03553591568695344,3.2403563790359518,4.050477581328063,4.774071709185757,0.016245141655577496,0.026695653214808115,2685.328373811309,0.031250000447601185,0.1842815387651472,3363.28125,15.451541856562272,3.2494079663364603
B,12k_Drive_End_B007_0_118.mat,5.204170427930421e-18,0.7965120333170874,0.9999999999999999,0.9999999999999998,0.9999999999999999,5.8725366444787515,3.040572435619477,2.8051568239732396,-0.03115056856884361,3.0405724356194774,3.817359071095214,4.521948166147692,0.015708769443430613,0.027014764955313922,2678.8495074139096,0.031250007408282585,0.20941910810445058,3398.4375,20.08824151460168,3.735378069042797
B,12k_Drive_End_B007_0_118.mat,2.168404344971009e-17,0.7993732241188443,1.0,1.0,1.0,5.764636005101758,2.927102593604818,2.7797859122645576,-0.011073620958659477,2.927102593604818,3.661747110470691,4.331472441718956,0.01613964499822238,0.02675956967897923,2656.279505334468,0.031250003361164444,0.20584499199649883,3246.09375,16.399803982022046,3.300135487914315
B,12k_Drive_End_B007_0_118.mat,-9.540979117872439e-18,0.7903701649693122,1.0000000000000002,1.0000000000000004,1.0000000000000002,6.639942566725077,3.7191681747446057,3.2252107907975924,-0.13403165457745447,3.719168174744605,4.705602943513195,5.57881380852967,0.016996226940896246,0.02622385919988966,2629.9744769236972,0.03125000034499336,0.17875608845440064,3292.96875,13.605887937109959,3.0034142720126846
B,12k_Drive_End_B007_0_118.mat,-2.3201926491189795e-17,0.7903111554653313,0.9999999999999999,0.9999999999999998,0.9999999999999999,6.968832191874522,3.5878732304608105,3.3515208135319425,-0.08418950869023738,3.587873230460811,4.53982359435163,5.368261383240868,0.016568984917721564,0.026495881674310207,2664.7607095746494,0.03125000811044266,0.1663353805812854,3292.96875,12.07808122566621,2.872242142997046
B,12k_Drive_End_B007_0_118.mat,-1.214306433183765e-17,0.7980761191207546,1.0,1.0000000000000002,1.0,6.986083219718434,3.599066499185808,3.00372997164012,-0.01198295847346701,3.599066499185808,4.509678228626766,5.326470265957228,0.016303651033151907,0.026659960813109704,2632.093613429897,0.031250000761077444,0.19467996286813732,3445.3125,16.60665550646814,3.302702901318465
B,12k_Drive_End_B007_0_118.mat,-1.3010426069826053e-18,0.8091068398201867,1.0,1.0,1.0,5.8821587434071,2.9543188168300425,2.666273778720287,-0.060037864878606684,2.9543188168300425,3.6513333856955166,4.286050462743746,0.01647247872091951,0.02655598217126334,2668.931673469267,0.03125000390866539,0.16603413647653045,3421.875,12.280034806808972,2.898967464144127
B,12k_Drive_End_B007_0_118.mat,9.107298248878237e-18,0.8151254381715056,1.0,1.0,1.0,6.107680057451398,3.0679703587954488,2.6579140318098755,0.012994614864136837,3.0679703587954488,3.7638015146203,4.386372143884533,0.01749447696569946,0.025894202230586662,2686.7651942369594,0.03125006293532716,0.15640650889083918,3375.0,10.88348658699013,2.711355880481228
B,12k_Drive_End_B007_0_118.mat,2.5153490401663703e-17,0.7985787457327335,1.0,1.0,1.0,6.684571919967471,3.533431725386201,2.903883228977149,0.039202772748624846,3.533431725386201,4.424650348218461,5.2260344690815055,0.016812120606831366,0.026342280055438653,2635.739855470221,0.031250009885083314,0.24658550685449362,3363.28125,18.37762669528596,3.2620915900293026
B,12k_Drive_End_B007_0_118.mat,-2.6020852139652106e-18,0.7974671886045575,0.9999999999999998,0.9999999999999997,0.9999999999999998,5.8695615026380565,3.1023283706730242,2.926298160144813,-0.001741967175654064,3.102328370673025,3.890226977365191,4.593275261409316,0.015835387109492824,0.026940762488092327,2668.9309376128,0.0312500266935453,0.23267128407389517,3304.6875,21.57217805051142,3.7850592929034086
B,12k_Drive_End_B007_0_118.mat,8.239936510889834e-18,0.805810822842959,1.0,1.0,1.0,6.013171291702396,3.0915521486619864,2.939129618055457,0.03749500199749306,3.0915521486619864,3.8365731273684887,4.472042908446742,0.016486197134974477,0.026547489018351973,2669.7910491284433,0.03125002190643647,0.16626647774011702,3234.375,14.306613712096901,3.1519944437867684
B,12k_Drive_End_B007_0_118.mat,-9.324138683375338e-18,0.8034789317544185,0.9999999999999999,0.9999999999999998,0.9999999999999999,7.888162087908931,4.223721130883186,3.144635763119106,-0.01875160034154092,4.223721130883187,5.25679139048559,6.135325536772812,0.016456887542335027,0.026565648973062475,2679.626149234893,0.03125000564705609,0.1894503085684157,3222.65625,14.298665947374303,3.0954888087863504
B,12k_Drive_End_B007_0_118.mat,-2.8189256484623115e-17,0.8037373164292224,1.0,1.0,1.0,7.23368689556162,3.8723331904392295,2.909067116895776,-0.01673870260781725,3.8723331904392295,4.817908925322655,5.674492442096776,0.01617711173365209,0.02673693741075784,2704.225320042881,0.031250004258397246,0.19813801638665385,3234.375,15.125085024613337,3.2229155401331493
B,12k_Drive_End_B007_0_118.mat,3.0357660829594124e-18,0.8036290034337576,1.0,1.0,1.0,5.740592731130384,2.938475489396118,2.8077672939498055,-0.005407489690631824,2.938475489396118,3.656507513841035,4.309189545421806,0.016526253805229943,0.026522564861748112,2666.71066169603,0.031250016186884014,0.2085386140159885,3281.25,17.911775288436854,3.4411111587316046
B,12k_Drive_End_B007_0_118.mat,2.0166160408230382e-17,0.8099523303996905,0.9999999999999999,0.9999999999999998,0.9999999999999999,5.779790138573661,2.9703331448284893,2.7473501475215496,-0.05963079312834849,2.9703331448284898,3.6672937817991174,4.2874017375061255,0.01661621504842347,0.02646627958384542,2615.4887640786324,0.03125000092073162,0.2079046178584731,3421.875,15.245988917140743,3.182771311868064
B,12k_Drive_End_B007_0_118.mat,-2.3418766925686896e-17,0.8022548314229561,1.0,1.0000000000000002,1.0,6.5843702817283845,3.4674940778630674,2.9082821311710756,0.043731993178136926,3.4674940778630674,4.322185348155259,5.0885160584960545,0.017165896302732495,0.02611322733497753,2716.8853489506528,0.03125009820343583,0.20489776998865378,3351.5625,16.359541445713454,3.2712448346578245
B,12k_Drive_End_B007_0_118.mat,3.122502256758253e-17,0.7894208109967281,0.9999999999999998,0.9999999999999997,0.9999999999999998,6.50440262708427,3.4262628234640493,3.0884466048536194,0.07864887982480911,3.42626282346405,4.340223586375974,5.171768635418072,0.016558405641199873,0.02650248681753901,2642.0858054043,0.03125000167827754,0.1949279428986224,3351.5625,15.495019905811894,3.2153261447479125
B,12k_Drive_End_B007_0_118.mat,-2.7321894746634712e-17,0.8012368462471169,1.0,1.0000000000000002,1.0,5.523923055102978,2.784619214059887,2.7376307469179526,0.034313253772756694,2.784619214059887,3.4754008469563775,4.121190252331728,0.01656504121307318,0.026498408837300924,2710.176050614378,0.03125006018073502,0.21176361180903666,3304.6875,19.14856191515325,3.5297572377481776
B,12k_Drive_End_B007_0_118.mat,2.168404344971009e-18,0.8144424714798237,1.0,1.0,1.0,5.983072152992447,3.0752307353025894,2.646663690135311,-0.020601140550500212,3.0752307353025894,3.775872259847849,4.407285404653064,0.01644003073085582,0.026576106304367218,2741.051898690541,0.0312500245877105,0.17441503948234285,3363.28125,14.001683929241823,3.093628185784765
B,12k_Drive_End_B007_0_118.mat,2.2551405187698492e-17,0.8019283881179875,1.0,1.0,1.0,6.1093421553904355,3.088408794366659,2.991004066821477,0.0010417068989371676,3.088408794366659,3.8512276658701627,4.522609211916003,0.01602405984401187,0.026828954121855406,2712.760694780775,0.03125001237051109,0.22924302895278156,3234.375,21.904968009260745,3.8182824611089208
B,12k_Drive_End_B007_0_118.mat,-1.734723475976807e-18,0.7934290791179587,0.9999999999999999,0.9999999999999998,0.9999999999999999,6.01083529947433,3.0109091256944978,2.963601621612385,0.035780543496202855,3.010909125694498,3.7948056164536763,4.525057517660806,0.016079895146585973,0.026795522355281404,2733.9129874009614,0.03125000873948013,0.210641700765337,3363.28125,16.166943683284813,3.318297275483497
B,12k_Drive_End_B007_0_118.mat,9.540979117872439e-18,0.7940509806261618,1.0,1.0000000000000002,1.0,5.880053616059876,2.971501516859017,2.8517268038880603,-0.01173724281782356,2.971501516859017,3.742204958321179,4.472080332087974,0.01611516566801722,0.026774315998615416,2697.9647011127304,0.03125000098722165,0.20290244659744822,3257.8125,17.377833086515828,3.432694908382854
B,12k_Drive_End_B007_0_118.mat,-7.806255641895632e-18,0.8078685256419532,0.9999999999999999,0.9999999999999999,0.9999999999999999,6.499982806054826,3.552761015120828,2.7639120335379928,-0.030204573304668966,3.5527610151208284,4.397697029102244,5.160227422304791,0.016158692385891023,0.026748074993408432,2680.416673364543,0.03125000568759714,0.22199580457671877,3421.875,19.64205682989838,3.5928112284957927
B,12k_Drive_End_B007_0_118.mat,2.6020852139652106e-18,0.8076522120928815,1.0,1.0,1.0,6.432196898688844,3.513135154272152,2.724980439683139,-0.06096937521588154,3.513135154272152,4.349811839391254,5.107939357717927,0.01629201633010476,0.02666707166282624,2663.3094562064066,0.03125000011473136,0.2030555579355282,3351.5625,17.383662137252298,3.3913561796623353
B,12k_Drive_End_B007_0_118.mat,6.938893903907228e-18,0.798967077611751,1.0,1.0,1.0,6.334837648865415,3.5496422929513693,2.8444631802286926,-0.053512888197290956,3.5496422929513693,4.442789186710741,5.272002198069322,0.016220444562419344,0.026710671954922587,2670.2719472596136,0.0312500050893757,0.1977855350660092,3281.25,14.3516823272097,3.128203148116192
B,12k_Drive_End_B007_0_118.mat,-1.973247953923618e-17,0.814488960905986,0.9999999999999999,0.9999999999999998,0.9999999999999999,5.635275792156056,3.1004089678306603,2.554991351372586,0.003365176607146464,3.100408967830661,3.806569661032559,4.442531675867826,0.015236430173338669,0.02728394603416341,2701.661374465961,0.03125000024995466,0.2064658036046666,3234.375,19.312961429451143,3.665120195389664
B,12k_Drive_End_B007_0_118.mat,-7.37257477290143e-18,0.8087032130612914,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.53264438780897,2.8783834134985176,2.667756917889503,0.040229507819871044,2.878383413498518,3.5592580405394845,4.169534669296664,0.016263486589254222,0.026684491216067818,2705.8323206112677,0.03125000907998672,0.19208371426046633,3292.96875,17.444768296369173,3.378233406722487
B,12k_Drive_End_B007_0_118.mat,6.071532165918825e-18,0.787851843639442,0.9999999999999999,0.9999999999999998,0.9999999999999999,6.314878175840283,3.33112774158338,3.1238965467002004,0.06733701021249494,3.3311277415833804,4.22811442084771,5.032154891840019,0.016699628008753815,0.02641372806113582,2605.7473216976596,0.031250001691494174,0.24288073925916126,3234.375,21.71917690656775,3.632991497178506
B,12k_Drive_End_B007_0_118.mat,1.6046192152785466e-17,0.7782518337493128,1.0,1.0000000000000002,1.0,7.357073187812849,4.069999498754213,3.454442775566769,0.06113151642111421,4.069999498754213,5.229669012338266,6.238907998402022,0.017289952825172573,0.026031168853943583,2685.6947744942395,0.03125002752957532,0.18501634934251077,3222.65625,12.920801570332078,2.8921976977781805
B,12k_Drive_End_B007_0_118.mat,-4.336808689942018e-19,0.7954415426351926,0.9999999999999999,0.9999999999999998,0.9999999999999999,7.0420778414748995,3.8898081518692966,3.041149650417509,0.037024952999885875,3.889808151869297,4.890124469716375,5.772633838117365,0.01666832549074302,0.026433491938482847,2671.7332589969133,0.031250001131635036,0.24129600288676592,3363.28125,17.76350010482907,3.214006596130924
B,12k_Drive_End_B007_0_118.mat,2.168404344971009e-18,0.8098014330028857,1.0,1.0,1.0,5.647420587132737,2.952098716646991,2.5770849542615633,0.037366317865570944,2.952098716646991,3.6454599810969603,4.283064677865662,0.01684713854174507,0.02631995730639922,2706.755093119493,0.031250059674429904,0.18379978227066612,3363.28125,14.552487459597756,3.1568939841570485
B,12k_Drive_End_B007_0_118.mat,-2.47198095326695e-17,0.8005595088098525,0.9999999999999999,0.9999999999999998,0.9999999999999999,6.066733272456905,3.0752836297781223,2.9050369966351766,0.020632532260444803,3.0752836297781228,3.8414179032736446,4.524853077755493,0.01655236278074798,0.026506260231170805,2683.2746808781435,0.0312500007210886,0.17929022655058943,3363.28125,13.448216208548837,3.003080885352408
B,12k_Drive_End_B007_0_118.mat,1.734723475976807e-17,0.7960475458221867,1.0,1.0,1.0,5.931739515002889,3.0315693467827125,3.0027193740632367,-0.06419935238168897,3.0315693467827125,3.8082767325808384,4.496870080201219,0.01615964558604159,0.026747505031595297,2686.1151675800284,0.03125001073410519,0.20141496017570082,3257.8125,16.252341390158733,3.3379620977152027
B,12k_Drive_End_B007_0_118.mat,-8.673617379884035e-19,0.8076161222378578,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.718587235847709,2.9776791863741376,2.7429766221497105,-0.0760549143302176,2.977679186374138,3.686998196770961,4.323278709039124,0.016106901016236012,0.026779289383876623,2669.4517966854087,0.031250001604035675,0.21656366601185906,3421.875,19.581478972868528,3.6209769532741625
B,12k_Drive_End_B007_0_118.mat,-2.6020852139652106e-17,0.805220507715948,1.0,1.0,1.0,6.4873616815926685,3.5951808915984036,2.872267455176855,0.042622664503770426,3.5951808915984036,4.464840198613832,5.240303074623423,0.01651520213515277,0.026529453186400553,2674.3479014892255,0.03125002060694317,0.24530827572448388,3421.875,18.98502129023855,3.4136845973006014
B,12k_Drive_End_B007_0_118.mat,-1.431146867680866e-17,0.7806061019820568,1.0,1.0,1.0,7.156330225450203,3.712160659624796,3.518840738224827,0.0875110789216002,3.712160659624796,4.755485065001611,5.690857605967411,0.01653236078829478,0.02651874094192862,2660.1189329761824,0.03125000119007147,0.1632695635000955,3410.15625,10.639506136057447,2.7199994154606775
B,12k_Drive_End_B007_0_118.mat,-1.9949319973733282e-17,0.7807964070392625,0.9999999999999999,0.9999999999999999,0.9999999999999999,6.788026331886842,3.5170356956917646,3.3406720477880647,-0.04100194131668422,3.517035695691765,4.504420952740001,5.404516446364649,0.017227256451364394,0.026072798444305836,2766.122764006703,0.0312501069367526,0.15576339126323685,3281.25,11.540273860336612,2.840959799479098
B,12k_Drive_End_B007_0_118.mat,-1.951563910473908e-17,0.8105602534480111,1.0,1.0,1.0,5.93666530566103,3.0151657928085287,2.6966434891063518,-0.04207606101390594,3.0151657928085287,3.719853989857547,4.358109405371624,0.016322740553939175,0.02664832057501987,2692.8659052526814,0.031250037578541216,0.19297931082127867,3304.6875,17.16091530463077,3.3721769701527653
B,12k_Drive_End_B007_0_118.mat,-8.673617379884035e-19,0.8093733824497107,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.717560118155632,3.1011256728001544,2.698397921280806,0.004099979281741209,3.101125672800155,3.8315142801138986,4.485640441938676,0.01635187474471593,0.02663048204885154,2703.1166262694637,0.031250062109075605,0.21789802287415647,3234.375,18.867433695563705,3.477264186252438
B,12k_Drive_End_B007_0_118.mat,1.0408340855860843e-17,0.7811352926242949,0.9999999999999999,0.9999999999999999,0.9999999999999999,7.719778337676377,4.397640821319203,3.583278072217298,0.07421302958082969,4.397640821319204,5.62980685016155,6.715310913630393,0.01704068861959722,0.02619502157059174,2675.2530169928773,0.031250027579409215,0.20472611602421623,3421.875,13.563586614109425,2.9723041360649964
B,12k_Drive_End_B007_0_118.mat,2.2551405187698492e-17,0.7909782187147618,1.0,1.0,1.0,7.5714355316126944,4.3094896876505375,3.471887593414068,0.0962600598682544,4.3094896876505375,5.448303866891437,6.45069132186885,0.017425938778419716,0.025940369427643162,2666.6538529037093,0.031250057733576045,0.1614292032954652,3257.8125,11.69427987507516,2.8015331499001817
B,12k_Drive_End_B007_0_118.mat,3.729655473350135e-17,0.8073471342584256,0.9999999999999998,0.9999999999999997,0.9999999999999998,5.861822131239626,3.0413220815154935,2.772317470963055,0.044791756149076364,3.0413220815154944,3.7670562667061995,4.424415117852737,0.016708128770196853,0.026408357562591772,2665.420933363129,0.03125000665848214,0.202200626831023,3421.875,13.866932332439719,3.008490881737953
B,12k_Drive_End_B007_0_118.mat,-7.806255641895632e-18,0.7801584795796556,0.9999999999999999,0.9999999999999999,0.9999999999999999,7.100430076417928,3.5749031594892227,3.375573679555195,0.033371087254885134,3.574903159489223,4.582278156375814,5.498397570413459,0.016884436470068757,0.026295980415603024,2677.8298671573502,0.03125000449487273,0.18015951811955166,3421.875,12.35788118693913,2.864148490261435
B,12k_Drive_End_B007_0_118.mat,1.1709383462843448e-17,0.7789565469763392,1.0,1.0,1.0,7.558907737824576,3.802615240813477,3.56351628949309,-0.008961998178232724,3.802615240813477,4.881678259941477,5.844558914083247,0.017111679772661693,0.02614869147731737,2660.988864488368,0.03125001840988337,0.21502749876975308,3363.28125,14.891500282173165,3.03611253090613
B,12k_Drive_End_B007_0_118.mat,-6.071532165918825e-18,0.8066756776929582,1.0,1.0,1.0,5.5704899032215245,2.7944892679236775,2.7093126242315004,-0.027352213241823565,2.7944892679236775,3.4642041965560946,4.058122285509925,0.015862765635287608,0.02692462604659173,2650.310969308375,0.03125000514158145,0.21799728347021347,3257.8125,20.413801763763857,3.715038669673816
B,12k_Drive_End_B007_0_118.mat,-2.2985086056692694e-17,0.8215324516129533,1.0,1.0,1.0,5.397265832616794,2.7807671752119716,2.508853061516584,0.002991880600543695,2.7807671752119716,3.3848537203276154,3.914010085279597,0.015620140459600494,0.027066099601871597,2700.3190989445425,0.03125000057017731,0.2073767332699368,3281.25,17.23890368290492,3.4262711151438494
